ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0040013	negative regulation of locomotion	29/498	263/12060	0.110266159695817	2.67030097576618	5.68382444882305	1.36398728938914e-06	4.08669639894586e-05	2.90639268452786e-05	NBL1/MICOS10-NBL1/SFRP1/IGFBP3/IGFBP5/EPHA1/ARHGDIB/KLF4/THBS1/BST2/GATA3/TRIB1/ADA/CYGB/THY1/STC1/GADD45A/GDF15/CARD10/DUSP1/JAG1/NRG3/DLC1/EMILIN1/CXCL12/SEMA5A/TGFB1/CYP1B1/HMOX1	29
GO:0001656	metanephros development	13/498	63/12060	0.206349206349206	4.99713138267355	6.60140237611715	1.36801246735104e-06	4.08669639894586e-05	2.90639268452786e-05	SPRY1/PDGFB/IRX2/EGR1/PDGFA/FOXC2/IRX3/RET/LGR4/NKX3-1/MYC/SIX1/LIF	13
GO:0043536	positive regulation of blood vessel endothelial cell migration	12/498	54/12060	0.222222222222222	5.38152610441767	6.69694836337975	1.5155066411986e-06	4.45622142767343e-05	3.16919293573341e-05	JCAD/PDGFB/FGF18/FOXC2/THBS1/KDR/HDAC9/VEGFA/SRPX2/VEGFC/TGFB1/HMOX1	12
GO:0072078	nephron tubule morphogenesis	12/498	54/12060	0.222222222222222	5.38152610441767	6.69694836337975	1.5155066411986e-06	4.45622142767343e-05	3.16919293573341e-05	NPNT/IRX2/IRX3/HS3ST3B1/GATA3/LGR4/WNK4/HS3ST3A1/VEGFA/MYC/SIX1/TGFB1	12
GO:0022408	negative regulation of cell-cell adhesion	19/498	130/12060	0.146153846153846	3.53938832252085	6.04135573108607	1.52322514618729e-06	4.45622142767343e-05	3.16919293573341e-05	MBP/TNFRSF21/VSIR/KLF4/CD9/EPCAM/IL4R/CEBPB/VEGFA/TRPV4/FXYD5/JAG1/RUNX1/LGALS3/LRRC32/SH2B3/CXCL12/TGFB1/JAK3	19
GO:0007431	salivary gland development	9/498	29/12060	0.310344827586207	7.51557955961778	7.29046155581151	1.5530087730021e-06	4.51223507881842e-05	3.20902894262726e-05	XBP1/PDGFA/EDA/TFCP2L1/ESRP2/NKX3-1/PLXND1/TGFB1/TGFB2	9
GO:0098771	inorganic ion homeostasis	35/498	355/12060	0.0985915492957746	2.38757848294587	5.50731428003053	1.58079815854972e-06	4.54643572684444e-05	3.23335189288473e-05	JPH1/SLC40A1/SLC39A14/NPPB/SCNN1A/SLC1A3/KDR/EDN1/HERPUD1/SLC12A8/KCNE3/EPAS1/STC2/MT2A/WNK4/THY1/STC1/NGF/COMT/SLC8A2/NPR1/TRPV4/MYC/SPX/SLC8A1/ITPR3/CAV2/ASPH/FKBP1C/DDIT3/CXCL12/FZD9/TGFB1/CAV1/HMOX1	35
GO:0050801	monoatomic ion homeostasis	39/498	418/12060	0.0933014354066986	2.25946849599354	5.43895528638648	1.58621519937053e-06	4.54643572684444e-05	3.23335189288473e-05	JPH1/SLC40A1/SLC39A14/NPPB/TESMIN/RAB20/SCNN1A/SLC1A3/KDR/SLC4A11/EDN1/HERPUD1/SLC4A7/SLC12A8/KCNE3/EPAS1/STC2/MT2A/WNK4/THY1/STC1/NGF/COMT/SLC8A2/NPR1/TRPV4/MYC/SPX/SLC8A1/ITPR3/CAV2/ASPH/FKBP1C/DDIT3/CXCL12/FZD9/TGFB1/CAV1/HMOX1	39
GO:0030324	lung development	21/498	156/12060	0.134615384615385	3.25996292863763	5.89618350899386	1.70906348396402e-06	4.86566932817139e-05	3.46038569059758e-05	THRB/SPRY1/SPRY2/IGFBP5/CCBE1/CEBPA/FGF18/PDGFA/CCN2/KDR/EPAS1/FOSL2/PKDCC/ESRP2/ADA/TNC/VEGFA/SLC7A11/TGFB1/LIF/ITGA3	21
GO:0030336	negative regulation of cell migration	27/498	238/12060	0.113445378151261	2.74729168775944	5.65017954227135	1.82894731834345e-06	5.16554365219348e-05	3.67365148196891e-05	NBL1/MICOS10-NBL1/SFRP1/IGFBP3/IGFBP5/EPHA1/ARHGDIB/KLF4/THBS1/BST2/TRIB1/ADA/CYGB/THY1/STC1/GADD45A/GDF15/CARD10/DUSP1/JAG1/NRG3/DLC1/EMILIN1/CXCL12/TGFB1/CYP1B1/HMOX1	27
GO:0071453	cellular response to oxygen levels	20/498	144/12060	0.138888888888889	3.36345381526104	5.92129850467538	1.83874844762191e-06	5.16554365219348e-05	3.67365148196891e-05	LPAR1/SFRP1/UCK2/EDN1/EPAS1/STC2/IRAK1/KCNK2/OPRD1/TWIST1/STC1/NKX3-1/VEGFA/PMAIP1/NDNF/MYC/DDR2/FOS/TGFB1/CAV1	20
GO:0044344	cellular response to fibroblast growth factor stimulus	15/498	86/12060	0.174418604651163	4.22387223311852	6.22674752623364	2.04191258640887e-06	5.69854815233318e-05	4.05271570127966e-05	SPRY4/SPRY1/SPRY2/FAM20C/FGF18/APLN/SMOC2/THBS1/CCN2/GATA3/SHISA2/NDNF/GCLM/ZFP36/RUNX2	15
GO:0050866	negative regulation of cell activation	19/498	133/12060	0.142857142857143	3.45955249569707	5.91929717046294	2.16431203987414e-06	6.00066122427849e-05	4.26757365413091e-05	SFRP1/PDGFB/TNFRSF21/VSIR/PDGFA/CD9/IL4R/CYGB/CEBPB/LDLR/RUNX1/LGALS3/LRRC32/EMILIN1/SH2B3/RASSF5/TGFB1/NR1D1/JAK3	19
GO:0035272	exocrine system development	10/498	38/12060	0.263157894736842	6.37285986049461	6.88434753162853	2.19302376368098e-06	6.04078363995762e-05	4.29610807020485e-05	XBP1/PDGFA/FOXC1/EDA/TFCP2L1/ESRP2/NKX3-1/PLXND1/TGFB1/TGFB2	10
GO:0055078	sodium ion homeostasis	8/498	23/12060	0.347826086956522	8.42325825039288	7.39525568250719	2.26415158937216e-06	6.19647164007529e-05	4.40683086936544e-05	NPPB/SCNN1A/SLC1A3/EDN1/COMT/NPR1/SPX/SLC8A1	8
GO:0050818	regulation of coagulation	11/498	47/12060	0.234042553191489	5.66777749295053	6.65406704581657	2.40601666139841e-06	6.54251453695644e-05	4.65293100645603e-05	PDGFB/F2RL1/F3/PDGFA/CD9/THBS1/EDN1/PLAUR/EMILIN1/SH2B3/CAV1	11
GO:2001236	regulation of extrinsic apoptotic signaling pathway	18/498	122/12060	0.147540983606557	3.57298044637567	5.92794888591654	2.49684360145463e-06	6.7462487626564e-05	4.79782350772308e-05	SIAH2/SFRP1/KLF4/THBS1/TNFSF15/NRG1/UNC5B/RET/LTB/TLR4/PMAIP1/LGALS3/GCLM/BID/CAV1/HMOX1/TGFB2/LTBR	18
GO:0030323	respiratory tube development	21/498	160/12060	0.13125	3.17846385542169	5.75692677750562	2.58787911914106e-06	6.94796406544076e-05	4.94128018351652e-05	THRB/SPRY1/SPRY2/IGFBP5/CCBE1/CEBPA/FGF18/PDGFA/CCN2/KDR/EPAS1/FOSL2/PKDCC/ESRP2/ADA/TNC/VEGFA/SLC7A11/TGFB1/LIF/ITGA3	21
GO:0050927	positive regulation of positive chemotaxis	7/498	17/12060	0.411764705882353	9.97165131112686	7.68215985640953	2.66171224201271e-06	7.05597702744401e-05	5.0180972631218e-05	F2RL1/F3/KDR/PGF/VEGFA/CXCL12/VEGFC	7
GO:0098801	regulation of renal system process	7/498	17/12060	0.411764705882353	9.97165131112686	7.68215985640953	2.66171224201271e-06	7.05597702744401e-05	5.0180972631218e-05	PDGFB/F2RL1/NPPB/EDN1/STC1/NPR1/SPX	7
GO:0061326	renal tubule development	14/498	77/12060	0.181818181818182	4.40306681270537	6.2170862884517	2.6780110830233e-06	7.05597702744401e-05	5.0180972631218e-05	NPNT/IRX2/IRX3/HS3ST3B1/GATA3/LGR4/WNK4/HS3ST3A1/VEGFA/JAG1/MYC/SIX1/TGFB1/LIF	14
GO:0055080	monoatomic cation homeostasis	38/498	411/12060	0.0924574209245742	2.23902910913728	5.30410282081946	2.69654339501811e-06	7.06094881584371e-05	5.02163311898758e-05	JPH1/SLC40A1/SLC39A14/NPPB/TESMIN/RAB20/SCNN1A/SLC1A3/KDR/SLC4A11/EDN1/HERPUD1/SLC4A7/SLC12A8/EPAS1/STC2/MT2A/WNK4/THY1/STC1/NGF/COMT/SLC8A2/NPR1/TRPV4/MYC/SPX/SLC8A1/ITPR3/CAV2/ASPH/FKBP1C/DDIT3/CXCL12/FZD9/TGFB1/CAV1/HMOX1	38
GO:0009612	response to mechanical stimulus	21/498	161/12060	0.130434782608696	3.15872184389733	5.72279551767929	2.86391781003758e-06	7.45321432526345e-05	5.3006060339475e-05	KIT/F11R/KCNQ3/SLC38A2/THBS1/SLC1A3/EDN1/MEIS2/KCNK2/TNC/GADD45A/TLR4/TRPV4/PIEZO1/MYC/SLC8A1/DDR2/CXCL12/FOS/TGFB1/LTBR	21
GO:0007599	hemostasis	21/498	162/12060	0.12962962962963	3.13922356091031	5.68892927428003	3.16647565196521e-06	8.19035958270512e-05	5.82485187325563e-05	PDGFB/F11R/F2RL1/ADRA2B/F3/PDGFA/CD9/THBS1/EDN1/F2RL2/FLI1/SCUBE1/LMAN1/MYL12A/TLR4/ITPR3/SLC7A11/PLAUR/EMILIN1/SH2B3/CAV1	21
GO:0060537	muscle tissue development	33/498	335/12060	0.0985074626865672	2.3855421686747	5.33752057615615	3.21773862115778e-06	8.27251347330382e-05	5.88327839760012e-05	PIM1/SCN5A/IFRD1/IGFBP5/EGR1/NPPB/FOXC1/FOXC2/IRX3/NRG1/EDN1/YBX3/HDAC9/FOSL2/KCNK2/TWIST1/ACTA1/VEGFA/MAFF/TBX3/RUNX1/MYC/SLC8A1/POPDC3/SIX1/KLF5/CAV2/FLNB/FOS/TGFB1/CAV1/TGFB2/HEY1	33
GO:0014909	smooth muscle cell migration	12/498	59/12060	0.203389830508475	4.92546457014499	6.27281076724547	4.09772517586858e-06	0.000104087126922362	7.40250889003425e-05	LPAR1/IGFBP3/PDGFB/IGFBP5/XBP1/PDGFA/TRIB1/TLR4/S100A11/DDR2/DDIT3/NR4A3	12
GO:0061333	renal tubule morphogenesis	12/498	59/12060	0.203389830508475	4.92546457014499	6.27281076724547	4.09772517586858e-06	0.000104087126922362	7.40250889003425e-05	NPNT/IRX2/IRX3/HS3ST3B1/GATA3/LGR4/WNK4/HS3ST3A1/VEGFA/MYC/SIX1/TGFB1	12
GO:0040037	negative regulation of fibroblast growth factor receptor signaling pathway	7/498	18/12060	0.388888888888889	9.41767068273092	7.41707565304859	4.20110265794536e-06	0.000105450162573989	7.49944579113759e-05	SPRY4/SPRY1/SPRY2/APLN/THBS1/GATA3/SHISA2	7
GO:0050926	regulation of positive chemotaxis	7/498	18/12060	0.388888888888889	9.41767068273092	7.41707565304859	4.20110265794536e-06	0.000105450162573989	7.49944579113759e-05	F2RL1/F3/KDR/PGF/VEGFA/CXCL12/VEGFC	7
GO:0046942	carboxylic acid transport	25/498	220/12060	0.113636363636364	2.75191675794085	5.44255457422468	4.27837419346702e-06	0.000106758019580512	7.59245847583684e-05	SLC6A9/ATP8B1/SLC1A5/SLC7A1/SLC7A2/SLC7A7/SLC6A15/ABCG2/SLC38A2/SLC7A5/THBS1/SLC1A3/EDN1/ACSL3/SLC6A6/ABCC3/SLC16A7/KCNK2/SLC1A4/SLC16A3/SPX/SLC7A11/SLC38A4/SLC43A3/SLC6A17	25
GO:0015849	organic acid transport	25/498	221/12060	0.113122171945701	2.73946464591397	5.41636682352608	4.64181055924891e-06	0.000114490249511926	8.14236221993549e-05	SLC6A9/ATP8B1/SLC1A5/SLC7A1/SLC7A2/SLC7A7/SLC6A15/ABCG2/SLC38A2/SLC7A5/THBS1/SLC1A3/EDN1/ACSL3/SLC6A6/ABCC3/SLC16A7/KCNK2/SLC1A4/SLC16A3/SPX/SLC7A11/SLC38A4/SLC43A3/SLC6A17	25
GO:1900746	regulation of vascular endothelial growth factor signaling pathway	8/498	25/12060	0.32	7.74939759036145	7.01077138814897	4.64222605281737e-06	0.000114490249511926	8.14236221993549e-05	JCAD/SPRY2/CCBE1/SMOC2/PTP4A3/VEGFA/ADGRA2/EMILIN1	8
GO:0048661	positive regulation of smooth muscle cell proliferation	12/498	60/12060	0.2	4.8433734939759	6.19371801779339	4.93307084111211e-06	0.000120264864988492	8.5530435756971e-05	PDGFB/IGFBP5/XBP1/THBS1/EDN1/IRAK1/TLR4/DDR2/TGFB1/HBEGF/HMOX1/NR4A3	12
GO:1902893	regulation of miRNA transcription	12/498	60/12060	0.2	4.8433734939759	6.19371801779339	4.93307084111211e-06	0.000120264864988492	8.5530435756971e-05	PDGFB/EGR1/KLF4/APLN/GATA3/TWIST1/VEGFA/MYC/FOSL1/FOS/TGFB1/TGFB2	12
GO:0003333	amino acid transmembrane transport	13/498	71/12060	0.183098591549296	4.4340743254709	6.02283854710781	5.6121687556433e-06	0.000136038970636794	9.67487257363831e-05	SLC6A9/SLC1A5/SLC7A1/SLC7A2/SLC7A7/SLC6A15/SLC38A2/SLC7A5/SLC1A3/SLC6A6/SLC1A4/SLC7A11/SLC38A4	13
GO:0001935	endothelial cell proliferation	17/498	117/12060	0.145299145299145	3.51869014519617	5.68152332640242	5.86022166320056e-06	0.000141244660768732	0.000100450928748402	JCAD/PDGFB/XBP1/FUT1/APLN/F3/THBS1/KDR/EGFL7/FLT1/EPHA2/VEGFA/CAV2/CXCL12/SEMA5A/CAV1/HMOX1	17
GO:0061614	miRNA transcription	12/498	61/12060	0.19672131147541	4.76397392850089	6.1163571049441	5.91451675841964e-06	0.000141555472822394	0.000100671973277	PDGFB/EGR1/KLF4/APLN/GATA3/TWIST1/VEGFA/MYC/FOSL1/FOS/TGFB1/TGFB2	12
GO:0015711	organic anion transport	29/498	283/12060	0.102473498233216	2.48158712588871	5.23427953487586	5.93985718113771e-06	0.000141555472822394	0.000100671973277	SLC6A9/ATP8B1/SLC1A5/SLC7A1/SLC39A14/SLC7A2/SLC7A7/SLC6A15/ABCG2/SLC38A2/SLC7A5/THBS1/SLC1A3/SLC4A11/EDN1/ACSL3/SLC4A7/SLC6A6/ABCC3/SLC16A7/KCNK2/SLC2A3/SLC1A4/SLC16A3/SPX/SLC7A11/SLC38A4/SLC43A3/SLC6A17	29
GO:0007507	heart development	42/498	492/12060	0.0853658536585366	2.06729356450191	5.01638821168611	6.14052182023006e-06	0.0001455200757621	0.000103491535058979	PIM1/SPRY1/RAMP2/SCN5A/PDGFB/DUSP6/NPPB/CCN1/APLN/FOXC1/FOXC2/IRX3/KDR/NRG1/EDN1/GATA3/PRDM1/HDAC9/ADM/PLXNA4/PDLIM1/KCNK2/TWIST1/SCUBE1/NKX3-1/MICAL2/VEGFA/TBX3/JAG1/RUNX1/DLC1/PLXND1/CCM2L/SLC8A1/POPDC3/SIX1/EMILIN1/FOXL1/TGFB1/TGFB2/HEY1/ITGA3	42
GO:0060047	heart contraction	21/498	169/12060	0.124260355029586	3.00919654951166	5.4589664203418	6.23866090395149e-06	0.00014702444196979	0.000104561416086111	JPH1/THRB/SCN5A/ADM2/APLN/IRX3/EDN1/KCNE3/EPAS1/IRX5/ADM/ADA/STC1/SLC8A2/SPX/SLC8A1/ASPH/FKBP1C/HBEGF/CAV1/TGFB2	21
GO:0007588	excretion	7/498	19/12060	0.368421052631579	8.92200380469245	7.17190297142806	6.41603772202582e-06	0.000150369237662064	0.000106940180932399	NPPB/ABCG2/EDN1/STC1/COMT/NPR1/SPX	7
GO:0007204	positive regulation of cytosolic calcium ion concentration	13/498	72/12060	0.180555555555556	4.37248995983936	5.95658554073775	6.59498870189692e-06	0.000152874000401348	0.000108721527866762	JPH1/LPAR1/F2RL1/EDN1/LPAR3/ADCYAP1R1/TRPV4/S1PR3/SLC8A1/ITPR3/ASPH/ADRA1D/CAV1	13
GO:0014812	muscle cell migration	13/498	72/12060	0.180555555555556	4.37248995983936	5.95658554073775	6.59498870189692e-06	0.000152874000401348	0.000108721527866762	LPAR1/IGFBP3/PDGFB/IGFBP5/XBP1/PDGFA/TRIB1/TLR4/S100A11/SIX1/DDR2/DDIT3/NR4A3	13
GO:0014033	neural crest cell differentiation	14/498	83/12060	0.168674698795181	4.08477282624474	5.85250838230878	6.71691822514809e-06	0.000154854169081947	0.000110129791952371	SEMA3E/SFRP1/FOXC1/FOXC2/NRG1/EDN1/RET/GBX2/TWIST1/GSC/JAG1/SIX1/SEMA5A/SEMA7A	14
GO:0007596	blood coagulation	20/498	157/12060	0.127388535031847	3.08495127004835	5.45721865233075	7.09068916751087e-06	0.000162587586208547	0.00011562967370746	PDGFB/F11R/F2RL1/ADRA2B/F3/PDGFA/CD9/THBS1/EDN1/F2RL2/SCUBE1/LMAN1/MYL12A/TLR4/ITPR3/SLC7A11/PLAUR/EMILIN1/SH2B3/CAV1	20
GO:0090303	positive regulation of wound healing	10/498	43/12060	0.232558139534884	5.63182964415803	6.31455298262056	7.3848921882017e-06	0.000167867364276247	0.000119384566866603	CLDN4/FERMT1/XBP1/F3/FOXC2/SMOC2/THBS1/DDR2/EMILIN1/HBEGF	10
GO:0030595	leukocyte chemotaxis	17/498	119/12060	0.142857142857143	3.45955249569707	5.59581134415044	7.40065462579344e-06	0.000167867364276247	0.000119384566866603	NBL1/MICOS10-NBL1/KIT/PDGFB/F2RL1/THBS1/EDN1/FLT1/PGF/VEGFA/TRPV4/DUSP1/CXCL16/LGALS3/CXCL12/VEGFC/TGFB2	17
GO:0014706	striated muscle tissue development	31/498	317/12060	0.0977917981072555	2.36821101440462	5.12326734890039	7.43966630927264e-06	0.000167867364276247	0.000119384566866603	PIM1/SCN5A/IFRD1/EGR1/NPPB/FOXC1/FOXC2/IRX3/NRG1/EDN1/YBX3/HDAC9/KCNK2/TWIST1/ACTA1/VEGFA/MAFF/TBX3/RUNX1/MYC/SLC8A1/POPDC3/SIX1/KLF5/CAV2/FLNB/FOS/TGFB1/CAV1/TGFB2/HEY1	31
GO:0060993	kidney morphogenesis	13/498	73/12060	0.178082191780822	4.31259283710183	5.89152971242238	7.72665815552604e-06	0.000173420549712918	0.000123333902944793	NPNT/IRX2/IRX3/HS3ST3B1/GATA3/LGR4/WNK4/HS3ST3A1/VEGFA/MYC/SIX1/TGFB1/LIF	13
GO:0050817	coagulation	20/498	158/12060	0.126582278481013	3.06542626201007	5.42353068650804	7.81294771715873e-06	0.000174434337979933	0.000124054892838653	PDGFB/F11R/F2RL1/ADRA2B/F3/PDGFA/CD9/THBS1/EDN1/F2RL2/SCUBE1/LMAN1/MYL12A/TLR4/ITPR3/SLC7A11/PLAUR/EMILIN1/SH2B3/CAV1	20
GO:0001819	positive regulation of cytokine production	30/498	303/12060	0.099009900990099	2.39770965048312	5.11380137213425	8.17946828970173e-06	0.000181661280025732	0.000129194577670351	MBP/DDX21/FERMT1/KIT/LPL/EGR1/CCBE1/F2RL1/XBP1/SLC7A5/F3/THBS1/GATA3/IRAK1/LTB/IL4R/TWIST1/CEBPB/TLR4/TRPV4/RUNX1/CARD11/DDIT3/MAPK13/TGFB1/SEMA7A/FZD5/CYP1B1/HMOX1/NR4A3	30
GO:0055123	digestive system development	15/498	96/12060	0.15625	3.78388554216867	5.68332676022538	8.38455044287525e-06	0.000184886416328893	0.000131488242685577	SFRP1/KIT/CLMP/XBP1/PDGFA/RET/PRDM1/LGR4/PKDCC/ADA/KLF5/FOXL1/TGFB1/FZD5/TGFB2	15
GO:0014910	regulation of smooth muscle cell migration	11/498	53/12060	0.207547169811321	5.02614230506933	6.09626218988715	8.41185251095625e-06	0.000184886416328893	0.000131488242685577	LPAR1/IGFBP3/PDGFB/IGFBP5/XBP1/PDGFA/TRIB1/TLR4/S100A11/DDR2/NR4A3	11
GO:1902547	regulation of cellular response to vascular endothelial growth factor stimulus	8/498	27/12060	0.296296296296296	7.17536813922356	6.66671075391322	8.85736741871847e-06	0.000193675013351566	0.000137738551394721	JCAD/SPRY2/CCBE1/SMOC2/PTP4A3/VEGFA/ADGRA2/EMILIN1	8
GO:0071526	semaphorin-plexin signaling pathway	10/498	44/12060	0.227272727272727	5.50383351588171	6.21130053683452	9.20824663925134e-06	0.000200314780736945	0.000142460647061238	SEMA3E/SH3BP1/PLXNA2/KDR/EDN1/PLXNA4/PLXNC1/PLXND1/SEMA5A/SEMA7A	10
GO:0071695	anatomical structure maturation	22/498	188/12060	0.117021276595745	2.83388874647526	5.25949204537738	1.00426786542959e-05	0.000217352259446546	0.000154577427621976	CDH3/FERMT1/CEBPA/KCNQ3/FAM20C/XBP1/KDR/BNC1/EDN1/RET/TFCP2L1/GATA3/EPAS1/IRX5/NGF/VEGFA/TRIM58/DDIT3/TGFB1/RUNX2/FZD5/TGFB2	22
GO:0071456	cellular response to hypoxia	17/498	122/12060	0.139344262295082	3.37448153268813	5.47062266880238	1.03949786908172e-05	0.000223835023382977	0.000159187864963302	SFRP1/EDN1/EPAS1/STC2/IRAK1/KCNK2/OPRD1/TWIST1/STC1/NKX3-1/VEGFA/PMAIP1/NDNF/MYC/DDR2/FOS/TGFB1	17
GO:0048469	cell maturation	18/498	135/12060	0.133333333333333	3.2289156626506	5.40486888317856	1.07345405830502e-05	0.00022858849278359	0.0001625684558718	CEBPA/KCNQ3/FAM20C/XBP1/KDR/BNC1/EDN1/RET/TFCP2L1/GATA3/EPAS1/IRX5/NGF/VEGFA/TRIM58/TGFB1/RUNX2/FZD5	18
GO:0045667	regulation of osteoblast differentiation	16/498	110/12060	0.145454545454545	3.52245345016429	5.51555712299295	1.08396190584258e-05	0.00022858849278359	0.0001625684558718	NPNT/SFRP1/IGFBP5/CEBPA/CCN1/FAM20C/NOCT/TWIST1/CEBPB/VEGFA/TMEM119/JAG1/DDR2/CRIM1/VEGFC/RUNX2	16
GO:0033630	positive regulation of cell adhesion mediated by integrin	6/498	14/12060	0.428571428571429	10.3786574870912	7.2868042067099	1.08851663230281e-05	0.00022858849278359	0.0001625684558718	FERMT1/FOXC2/RET/PIEZO1/LIF/TGFB2	6
GO:0072567	chemokine (C-X-C motif) ligand 2 production	6/498	14/12060	0.428571428571429	10.3786574870912	7.2868042067099	1.08851663230281e-05	0.00022858849278359	0.0001625684558718	MBP/LPL/F2RL1/KLF4/TLR4/TGFB1	6
GO:2000341	regulation of chemokine (C-X-C motif) ligand 2 production	6/498	14/12060	0.428571428571429	10.3786574870912	7.2868042067099	1.08851663230281e-05	0.00022858849278359	0.0001625684558718	MBP/LPL/F2RL1/KLF4/TLR4/TGFB1	6
GO:1902895	positive regulation of miRNA transcription	10/498	45/12060	0.222222222222222	5.38152610441767	6.111159364726	1.14073709613808e-05	0.000237206213814595	0.000168697240326715	PDGFB/EGR1/KLF4/APLN/GATA3/MYC/FOSL1/FOS/TGFB1/TGFB2	10
GO:1905330	regulation of morphogenesis of an epithelium	10/498	45/12060	0.222222222222222	5.38152610441767	6.111159364726	1.14073709613808e-05	0.000237206213814595	0.000168697240326715	SFRP1/PDGFA/GATA3/LGR4/VEGFA/ETV5/SIX1/WNT5B/TGFB1/LIF	10
GO:0001558	regulation of cell growth	32/498	340/12060	0.0941176470588235	2.27923458540043	4.96569089007868	1.17080295755589e-05	0.000238473429954112	0.000169598464043397	DCC/SFRP1/IGFBP3/KIF26A/IFRD1/IGFBP5/NPPB/XBP1/SFN/NANOS1/NRG1/BST2/EDN1/UNC13A/LPAR3/PLXNA4/TNC/NTN1/NGF/VEGFA/PAPPA2/NPR1/CXCL16/NRG3/CXCL12/CACNG7/RASGRP2/SEMA5A/TGFB1/HBEGF/SEMA7A/TGFB2	32
GO:0008543	fibroblast growth factor receptor signaling pathway	12/498	65/12060	0.184615384615385	4.4708063021316	5.82291922909852	1.17661693351936e-05	0.000238473429954112	0.000169598464043397	SPRY4/SPRY1/SPRY2/FAM20C/FGF18/APLN/SMOC2/THBS1/CCN2/GATA3/SHISA2/RUNX2	12
GO:0035150	regulation of tube size	14/498	87/12060	0.160919540229885	3.89696717906107	5.62801888983727	1.1805615344263e-05	0.000238473429954112	0.000169598464043397	F2RL1/NPPB/ADRA2B/APLN/FOXC1/FOXC2/EDN1/ADM/VEGFA/NPR1/SLC8A1/GCLM/ADRA1D/CAV1	14
GO:0035296	regulation of tube diameter	14/498	87/12060	0.160919540229885	3.89696717906107	5.62801888983727	1.1805615344263e-05	0.000238473429954112	0.000169598464043397	F2RL1/NPPB/ADRA2B/APLN/FOXC1/FOXC2/EDN1/ADM/VEGFA/NPR1/SLC8A1/GCLM/ADRA1D/CAV1	14
GO:0048565	digestive tract development	14/498	87/12060	0.160919540229885	3.89696717906107	5.62801888983727	1.1805615344263e-05	0.000238473429954112	0.000169598464043397	SFRP1/KIT/CLMP/PDGFA/RET/PRDM1/LGR4/PKDCC/ADA/KLF5/FOXL1/TGFB1/FZD5/TGFB2	14
GO:0097746	blood vessel diameter maintenance	14/498	87/12060	0.160919540229885	3.89696717906107	5.62801888983727	1.1805615344263e-05	0.000238473429954112	0.000169598464043397	F2RL1/NPPB/ADRA2B/APLN/FOXC1/FOXC2/EDN1/ADM/VEGFA/NPR1/SLC8A1/GCLM/ADRA1D/CAV1	14
GO:0045600	positive regulation of fat cell differentiation	11/498	55/12060	0.2	4.8433734939759	5.92879849031846	1.22533415002424e-05	0.00024634442959255	0.000175196192265875	PIM1/SFRP1/LPL/CEBPA/XBP1/NOCT/CEBPB/SIX1/ZFP36/KLF5/WNT5B	11
GO:0003015	heart process	21/498	177/12060	0.11864406779661	2.87318766591791	5.21025177895257	1.28845994530234e-05	0.00025710951454592	0.000182852147370557	JPH1/THRB/SCN5A/ADM2/APLN/IRX3/EDN1/KCNE3/EPAS1/IRX5/ADM/ADA/STC1/SLC8A2/SPX/SLC8A1/ASPH/FKBP1C/HBEGF/CAV1/TGFB2	21
GO:0048638	regulation of developmental growth	26/498	249/12060	0.104417670682731	2.52866889243722	5.05852153556216	1.29100251292506e-05	0.00025710951454592	0.000182852147370557	PIM1/DCC/IFRD1/DUSP6/WWC1/FOXC1/FOXC2/NRG1/EDN1/YBX3/STC2/UNC13A/LPAR3/PLXNA4/FOSL2/KCNK2/NTN1/NGF/VEGFA/GDF15/RUNX1/SIX1/CXCL12/CACNG7/SEMA5A/SEMA7A	26
GO:0090288	negative regulation of cellular response to growth factor stimulus	14/498	88/12060	0.159090909090909	3.8526834611172	5.57397995607831	1.35176201887155e-05	0.000267952078694072	0.000190563204431179	NBL1/MICOS10-NBL1/SPRY4/SPRY1/SFRP1/SPRY2/APLN/THBS1/GATA3/SHISA2/CRIM1/ADGRA2/EMILIN1/CAV1	14
GO:0001936	regulation of endothelial cell proliferation	15/498	100/12060	0.15	3.63253012048193	5.48607316841256	1.39495075155426e-05	0.00027522702735317	0.000195737030793366	JCAD/PDGFB/FUT1/APLN/F3/THBS1/KDR/EGFL7/FLT1/VEGFA/CAV2/CXCL12/SEMA5A/CAV1/HMOX1	15
GO:0033628	regulation of cell adhesion mediated by integrin	9/498	37/12060	0.243243243243243	5.89058938456529	6.18314563464965	1.435935865104e-05	0.000280702301371943	0.000199630957525494	FERMT1/FOXC2/RET/EPHA2/ADA/PIEZO1/LIF/CYP1B1/TGFB2	9
GO:0060443	mammary gland morphogenesis	9/498	37/12060	0.243243243243243	5.89058938456529	6.18314563464965	1.435935865104e-05	0.000280702301371943	0.000199630957525494	IGFBP5/ELF3/EPHA2/NTN1/ETV5/TBX3/NRG3/TGFB1/CAV1	9
